filename,GLCM_contrast,GLCM_dissimilarity,GLCM_homogeneity,GLCM_energy,GLCM_correlation,fore_area,fore_oil_all,fore_oil_max,fore_count,fore_dense,fore_spread,fore_avg,fore_oil_maxP,fore_oil_allP,chk_area,chk_oil_all,chk_oil_max,chk_count,chk_dense,chk_spread,chk_avg,chk_oil_maxP,chk_oil_allP,PZfore_area,PZfore_oil_all,PZfore_oil_max,PZfore_count,PZfore_dense,PZfore_spread,PZfore_avg,PZfore_oil_maxP,PZfore_oil_allP,PZchk_area,PZchk_oil_all,PZchk_oil_max,PZchk_count,PZchk_dense,PZchk_spread,PZchk_avg,PZchk_oil_maxP,PZchk_oil_allP,true_class
Train/oily\1 (827).jpg,1624,22,0,0,0,7262.5,2639.5,592.0,90,0,3,29.32777777777778,8.15146299483649,36.34423407917384,5081.0,1394.5,337.0,63,0,2,22.134920634920636,6.632552647116709,27.44538476677819,7109.0,491.5,220.0,23,0,1,21.369565217391305,3.094668729779153,6.913771275847518,5039.5,38.0,38.0,2,0,0,19.0,0.7540430598273637,0.7540430598273637,2
Train/normal\258.jpeg,4198,44,0,0,0,12926.0,1210.5,1083.0,40,1,0,30.2625,8.37846201454433,9.364846046727527,10210.0,337.0,106.5,9,0,1,37.44444444444444,1.0430950048971597,3.3006856023506366,12902.0,372.0,235.0,11,1,0,33.81818181818182,1.821423035188343,2.883273911021547,10048.0,0,0,0,0,0,0,0.0,0.0,1
Train/dry\130.jpg,2812,38,0,0,0,13420.5,801.5,508.0,13,1,0,61.65384615384615,3.785253902611676,5.972206698707202,10394.5,0,0,0,0,0,0,0.0,0.0,13435.0,115.0,100.0,2,0,0,57.5,0.744324525493115,0.8559732043170823,10432.0,0,0,0,0,0,0,0.0,0.0,0
Train/dry\23.jpg,3091,34,0,0,0,28616.0,13905.5,13294.0,370,1,0,37.582432432432434,46.4565278166061,48.593444227005875,21356.0,9337.5,5541.5,398,2,0,23.46105527638191,25.94821127551976,43.723075482300054,28011.5,18522.0,18198.5,82,1,0,225.8780487804878,64.96795958802635,66.12284240401264,21242.5,12905.0,6955.5,72,2,0,179.23611111111111,32.74332117217841,60.75085324232082,0
Train/normal\141.jpg,5334,44,0,0,0,13781.0,10225.0,9834.5,119,2,0,85.92436974789916,71.36274580944779,74.19635730353386,10626.5,5299.0,3973.5,93,2,0,56.97849462365591,37.392368136263116,49.86590128452454,13300.0,10353.5,6429.0,23,2,0,450.1521739130435,48.338345864661655,77.84586466165415,10396.0,6586.0,5422.5,25,2,0,263.44,52.15948441708349,63.35128895729126,1
Train/normal\150.jpg,3427,39,0,0,0,17093.5,3205.0,2345.0,143,0,1,22.412587412587413,13.718664989615936,18.749817181969757,13399.5,2138.0,1149.0,94,0,3,22.74468085106383,8.57494682637412,15.955819246986827,17486.0,2002.0,1847.0,11,1,0,182.0,10.56273590300812,11.449159327461969,13446.0,266.5,250.5,6,2,0,44.416666666666664,1.8630075858991524,1.9820020824036888,1
Train/normal\170.jpg,3209,35,0,0,0,16606.0,7914.0,6227.0,347,0,0,22.80691642651297,37.49849452005299,47.65747320245695,11957.5,5458.0,3883.0,211,1,0,25.86729857819905,32.47334309011081,45.64499268241689,16269.5,8816.5,7605.5,42,2,0,209.91666666666666,46.74698054642122,54.19035618795907,11916.0,8874.0,8686.5,83,1,0,106.91566265060241,72.89778449144008,74.47129909365559,1
Train/normal\200.jpg,3729,36,0,0,0,12452.0,3701.5,2278.0,181,0,1,20.450276243093924,18.294249919691616,29.726148409893995,9641.5,2058.0,896.0,74,1,1,27.81081081081081,9.293159778042835,21.34522636519214,12383.0,2567.5,2110.0,21,1,0,122.26190476190476,17.039489622870065,20.734070903658242,9599.0,0,0,0,0,0,0,0.0,0.0,1
Train/normal\120.jpg,2543,32,0,0,0,9916.5,1444.0,640.0,24,0,0,60.166666666666664,6.453889981344224,14.561589270407907,6946.5,691.5,319.5,13,2,0,53.19230769230769,4.599438566184409,9.954653422586915,9771.5,130.0,84.0,5,0,0,26.0,0.859642838868137,1.3303996315816404,6904.5,0,0,0,0,0,0,0.0,0.0,1
Train/normal\91.jpg,5954,50,0,0,0,13678.5,3214.0,2774.0,39,1,0,82.41025641025641,20.28000146214863,23.496728442446173,10937.5,3048.5,1263.5,40,2,0,76.2125,11.552,27.872000000000003,13570.0,4956.5,4904.0,15,1,0,330.43333333333334,36.138540899042006,36.525423728813564,10920.5,4734.5,4547.0,7,1,0,676.3571428571429,41.63728766997848,43.35424202188545,1
Train/oily\53.jpg,2309,32,0,0,0,16714.0,3871.5,2146.0,180,1,1,21.508333333333333,12.839535718559292,23.163216465238722,11567.5,885.0,499.0,54,1,1,16.38888888888889,4.313810244218716,7.650745623514156,16319.0,3325.0,1150.0,166,1,1,20.03012048192771,7.047000428947853,20.375022979349225,11808.0,410.0,326.0,29,0,1,14.137931034482758,2.760840108401084,3.4722222222222223,2
Train/dry\111.jpg,1287,24,0,0,0,8645.0,2899.5,613.5,93,1,1,31.177419354838708,7.096587622903412,33.53961827646038,9013.0,2838.5,1317.5,42,4,0,67.58333333333333,14.617774325973592,31.493398424497947,9505.0,3124.5,974.0,57,2,2,54.81578947368421,10.247238295633878,32.87217254076802,9521.0,2546.0,911.0,48,4,0,53.041666666666664,9.568322655183279,26.740888562125825,0
Train/oily\0 (66).jpg,2335,28,0,0,0,8584.5,3675.5,1245.5,126,1,0,29.17063492063492,14.508707554313006,42.815539635389364,7365.5,2788.5,1125.5,65,1,0,42.9,15.28070056343765,37.8589369357138,8868.0,3264.0,1077.0,103,1,0,31.689320388349515,12.144790257104194,36.80649526387009,7280.5,1987.5,959.0,60,2,1,33.125,13.17217224091752,27.29894924799121,2
Train/dry\27.jpg,5339,46,0,0,0,12379.5,4821.0,3641.0,112,2,0,43.044642857142854,29.41152712145079,38.9434145159336,10573.0,1907.0,1254.0,50,0,1,38.14,11.860399129859076,18.03650808663577,12344.5,4181.0,1815.0,103,1,1,40.592233009708735,14.70290412734416,33.869334521446795,10450.5,1524.0,915.5,39,0,1,39.07692307692308,8.760346394909334,14.58303430457873,0
Train/dry\110.jpg,2045,29,0,0,0,14766.0,3438.0,2966.5,113,1,1,30.424778761061948,20.09007178653664,23.28321820398212,11324.0,3249.5,1639.5,116,2,0,28.012931034482758,14.47809961144472,28.695690568703636,14694.5,1390.0,1340.5,40,1,0,34.75,9.122460784647316,9.459321514852496,11442.5,3223.0,2243.5,42,3,0,76.73809523809524,19.60672929866725,28.166921564343454,0
Train/normal\10.jpg,3429,40,0,0,0,14847.5,1038.0,820.0,15,2,0,69.2,5.522815288769153,6.99107593871022,11831.5,0,0,0,0,0,0,0.0,0.0,14890.5,326.0,326.0,6,1,0,54.333333333333336,2.1893153352808836,2.1893153352808836,11834.5,0,0,0,0,0,0,0.0,0.0,1
Train/dry\0 (15).png,684,11,0,0,0,16019.0,640.0,336.0,19,1,0,33.68421052631579,2.097509207815719,3.9952556339347023,17819.0,16.0,16.0,2,0,0,8.0,0.08979179527470676,0.08979179527470676,15816.0,0,0,0,0,0,0,0.0,0.0,18260.5,116.0,116.0,2,0,0,58.0,0.635250951507352,0.635250951507352,0
Train/oily\1.jpg,2996,32,0,0,0,4761.5,1980.0,1358.0,26,1,1,76.15384615384616,28.520424236060066,41.583534600441034,5548.0,1585.0,525.0,28,1,0,56.607142857142854,9.462869502523432,28.568853640951698,4930.0,2444.0,1893.0,29,1,0,84.27586206896552,38.39756592292089,49.57403651115619,5521.0,1143.5,501.0,25,0,1,45.74,9.074443035681941,20.711827567469662,2
Train/oily\54.jpg,2424,29,0,0,0,12679.0,4011.5,1264.5,200,3,0,20.0575,9.973184005047717,31.638930515024843,10563.0,1793.5,1077.5,90,0,0,19.927777777777777,10.200700558553441,16.979077913471553,12849.5,1838.0,641.0,91,3,0,20.197802197802197,4.988520954122729,14.304058523677964,10877.5,484.0,90.0,28,0,1,17.285714285714285,0.8273960009193289,4.449551827166168,2
Train/normal\188.jpg,5039,51,0,0,0,16017.5,863.5,704.5,10,1,0,86.35,4.398314343686593,5.390978617137506,11817.5,0,0,0,0,0,0,0.0,0.0,15785.0,0,0,0,0,0,0,0.0,0.0,11884.0,0,0,0,0,0,0,0.0,0.0,1
Train/normal\160.jpg,4311,42,0,0,0,11841.5,342.0,178.5,11,0,1,31.09090909090909,1.5074103787526918,2.888147616433729,9596.0,0,0,0,0,0,0,0.0,0.0,11709.0,0,0,0,0,0,0,0.0,0.0,9552.5,0,0,0,0,0,0,0.0,0.0,1
Train/normal\26.jpg,2098,32,0,0,0,17016.0,1024.5,472.0,18,1,0,56.916666666666664,2.7738598965679357,6.020803949224259,13226.5,0,0,0,0,0,0,0.0,0.0,17015.5,683.0,531.0,9,1,0,75.88888888888889,3.120684082160383,4.013987246921924,13246.5,0,0,0,0,0,0,0.0,0.0,1
Train/oily\4.jpg,2396,30,0,0,0,12401.0,4462.5,2467.5,168,1,2,26.5625,19.897588904120635,35.98500120957987,9846.5,1627.0,534.0,54,2,0,30.12962962962963,5.423246838978317,16.52363784085716,12401.0,4561.5,3466.0,139,1,0,32.81654676258993,27.94935892266753,36.78332392548988,9826.5,1516.5,466.5,53,1,1,28.61320754716981,4.747366814226836,15.43275835750267,2
Train/oily\1 (1295).jpg,2026,26,0,0,0,8983.5,636.5,487.0,35,2,0,18.185714285714287,5.42104970223187,7.085211777146992,7919.0,1370.0,1066.5,47,1,0,29.148936170212767,13.467609546659931,17.300164162141684,9006.0,453.5,422.5,19,1,0,23.86842105263158,4.691316899844549,5.035531867643793,8052.5,768.5,737.5,14,1,0,54.892857142857146,9.158646383110835,9.543619993790749,2
Train/dry\118.jpg,3957,44,0,0,0,23877.0,1898.5,917.5,96,2,1,19.776041666666668,3.8426100431377472,7.951166394438163,19541.0,0,0,0,0,0,0,0.0,0.0,23202.5,913.5,522.5,47,1,0,19.43617021276596,2.2519125094278634,3.9370757461480443,19728.5,0,0,0,0,0,0,0.0,0.0,0
Train/dry\60.jpg,5505,50,0,0,0,17935.5,11956.0,11323.5,153,1,0,78.14379084967321,63.134565526469856,66.66109113211229,13998.0,5085.5,1699.0,105,3,1,48.43333333333333,12.137448206886699,36.330190027146735,17904.5,3815.0,3704.5,45,1,0,84.77777777777777,20.69032924683739,21.307492529810943,13881.0,10653.5,7357.0,52,3,0,204.875,53.00050428643469,76.7487933146027,0
Train/dry\93.jpg,3141,34,0,0,0,13221.5,1829.5,571.5,116,0,1,15.77155172413793,4.322505010777899,13.837310441326627,11359.0,974.0,790.0,51,1,0,19.098039215686274,6.954837573730082,8.574698476978607,13638.5,0,0,0,0,0,0,0.0,0.0,11468.0,925.0,925.0,12,1,0,77.08333333333333,8.065922567143355,8.065922567143355,0
Train/normal\25.jpg,4906,46,0,0,0,18687.5,2220.5,946.0,33,2,0,67.28787878787878,5.062207357859532,11.882274247491639,14723.5,1443.5,1378.5,29,1,0,49.775862068965516,9.36258362481747,9.804054742418582,18530.0,2202.0,1056.5,21,3,0,104.85714285714286,5.701565029681597,11.883432271991365,14648.5,2679.0,2679.0,5,1,0,535.8,18.288561968802266,18.288561968802266,1
Train/dry\104.jpg,4378,41,0,0,0,13099.5,9157.5,8823.5,106,1,0,86.39150943396227,67.35753273025688,69.90724836825834,10928.5,4145.5,2123.0,54,3,0,76.76851851851852,19.426270759939605,37.93292766619389,13190.5,2176.5,2049.0,30,1,0,72.55,15.53390697850726,16.500511731928285,10969.0,7673.0,3869.5,21,3,0,365.3809523809524,35.27668885039657,69.95168201294557,0
Train/dry\127.jpg,2074,29,0,0,0,20823.5,487.0,259.5,4,1,0,121.75,1.246188200830792,2.3387038682258026,16312.5,222.0,201.5,6,0,0,37.0,1.235249042145594,1.360919540229885,20648.5,0,0,0,0,0,0,0.0,0.0,16284.5,0,0,0,0,0,0,0.0,0.0,0
Train/dry\61.jpg,3260,37,0,0,0,14517.5,8310.0,6833.0,335,1,0,24.80597014925373,47.06733252970553,57.24126054761495,11685.0,4682.5,1457.0,188,2,0,24.90691489361702,12.468977321352162,40.07274283269148,14335.5,7721.0,6948.5,93,2,0,83.02150537634408,48.47058002860033,53.85930033832095,11783.0,6918.0,5181.0,88,2,0,78.61363636363636,43.97012645336502,58.71170330136638,0
Train/normal\279.jpg,6245,58,0,0,0,14641.5,37.5,37.5,1,0,0,37.5,0.2561212990472288,0.2561212990472288,12599.0,1024.5,948.5,5,0,0,204.9,7.528375267878403,8.131597745852845,14290.0,0,0,0,0,0,0,0.0,0.0,12444.5,0,0,0,0,0,0,0.0,0.0,1
Train/normal\128.jpg,5077,47,0,0,0,10631.5,2266.5,972.5,66,1,1,34.34090909090909,9.14734515355312,21.318722663782157,10137.5,1914.5,1504.0,53,1,2,36.12264150943396,14.83600493218249,18.885326757090013,10822.5,1069.0,812.0,19,2,0,56.26315789473684,7.502887502887503,9.877569877569877,10195.0,1118.0,1020.0,18,1,0,62.111111111111114,10.004904364884748,10.966159882295242,1
Train/dry\77.jpg,2491,35,0,0,0,11432.5,0,0,0,0,0,0,0.0,0.0,9014.0,0,0,0,0,0,0,0.0,0.0,11476.0,0,0,0,0,0,0,0.0,0.0,8895.0,0,0,0,0,0,0,0.0,0.0,0
Train/dry\5.jpg,1986,28,0,0,0,21323.0,2535.0,805.0,62,0,0,40.88709677419355,3.7752661445387607,11.888571026591006,18646.5,1382.0,461.5,53,0,2,26.07547169811321,2.474995307430349,7.411578580430644,21832.0,1653.0,745.5,46,1,1,35.93478260869565,3.414712348845731,7.571454745327959,18755.5,216.0,114.5,13,0,1,16.615384615384617,0.6104875903068433,1.1516621790941324,0
Train/normal\207.jpg,589,12,0,0,0,16385.0,7181.5,2038.0,375,0,1,19.150666666666666,12.4382056759231,43.8297223069881,11722.0,4313.5,1648.0,184,1,1,23.442934782608695,14.059034294488995,36.7983279303873,16615.5,1250.5,292.5,70,0,2,17.864285714285714,1.7604044416358222,7.52610514278836,11586.5,2590.0,1649.0,13,2,0,199.23076923076923,14.232080438441288,22.35360117377983,1
Train/normal\218.jpg,3130,35,0,0,0,8631.5,1310.0,649.5,57,0,1,22.982456140350877,7.524763946011702,15.176968082025141,8261.5,15.0,15.0,1,0,0,15.0,0.18156509108515403,0.18156509108515403,8095.5,0,0,0,0,0,0,0.0,0.0,8193.5,52.5,52.5,2,0,0,26.25,0.6407518154634771,0.6407518154634771,1
Train/normal\63.jpg,2409,27,0,0,0,14547.0,2552.0,1259.0,132,0,1,19.333333333333332,8.65470543754726,17.54313604179556,10992.5,1183.0,275.0,72,0,1,16.430555555555557,2.501705708437571,10.761883102115078,14469.5,2047.5,1516.0,24,3,0,85.3125,10.477210684543351,14.150454404091365,11001.0,67.5,67.5,6,0,0,11.25,0.6135805835833106,0.6135805835833106,1
Train/oily\73.jpg,5040,45,0,0,0,12636.0,2587.5,704.0,36,1,0,71.875,5.571383349161127,20.47720797720798,11292.5,2101.5,1161.5,24,1,0,87.5625,10.285587779499668,18.609696701350455,12745.5,1437.5,348.0,20,1,0,71.875,2.7303754266211606,11.278490447608961,11433.5,1194.5,756.0,7,2,0,170.64285714285714,6.6121485109546505,10.44736957187213,2
Train/oily\1 (1386).jpg,2332,30,0,0,0,7530.0,1793.5,496.5,42,1,1,42.70238095238095,6.5936254980079685,23.818061088977423,5220.0,1338.0,446.5,39,0,2,34.30769230769231,8.553639846743295,25.632183908045974,7576.0,264.5,141.0,7,0,0,37.785714285714285,1.8611404435058079,3.4912882787750794,5164.0,81.0,62.0,2,0,0,40.5,1.2006196746707978,1.56855151045701,2
Train/dry\0 (273).jpg,2500,37,0,0,0,6968.5,1963.0,331.5,81,0,1,24.234567901234566,4.757121331706967,28.1696204348138,6176.5,2614.0,569.5,84,0,2,31.11904761904762,9.220432283655793,42.32170322998462,6987.5,673.5,84.0,28,0,1,24.053571428571427,1.2021466905187836,9.638640429338103,6058.0,1965.5,286.5,59,0,2,33.313559322033896,4.729283591944536,32.44470122152526,0
Train/oily\80.jpg,2151,32,0,0,0,34588.0,0,0,0,0,0,0,0.0,0.0,27141.0,0,0,0,0,0,0,0.0,0.0,12914.5,6016.0,2972.0,280,0,1,21.485714285714284,23.012892485191063,46.583297843509236,10938.5,935.0,289.0,52,0,2,17.98076923076923,2.6420441559628833,8.547789916350505,2
Train/normal\17.jpg,2383,32,0,0,0,13025.0,175.5,92.5,5,1,1,35.1,0.710172744721689,1.3474088291746642,9506.0,0,0,0,0,0,0,0.0,0.0,13170.0,0,0,0,0,0,0,0.0,0.0,9355.5,0,0,0,0,0,0,0.0,0.0,1
Train/oily\66.jpg,2410,30,0,0,0,15763.0,4774.5,2139.5,214,0,1,22.310747663551403,13.572923935799022,30.289285034574636,12164.5,2035.5,1115.5,91,0,1,22.36813186813187,9.170126186855192,16.733116856426484,15910.5,4392.5,1630.5,198,1,1,22.184343434343436,10.247949467332894,27.607554759435594,12325.5,2010.0,1251.5,79,0,1,25.443037974683545,10.153746298324611,16.30765486187173,2
Train/normal\19.jpg,4279,46,0,0,0,17048.5,760.0,343.0,11,1,0,69.0909090909091,2.0119072059125434,4.457870193858697,13296.0,386.0,200.0,5,1,0,77.2,1.5042117930204573,2.903128760529482,17244.0,0,0,0,0,0,0,0.0,0.0,13442.0,0,0,0,0,0,0,0.0,0.0,1
Train/normal\114.jpg,676,15,0,0,0,15106.5,1786.0,1511.5,42,2,0,42.523809523809526,10.005626716976137,11.822725316916559,12497.0,2309.5,1291.5,40,1,0,57.7375,10.334480275266063,18.480435304473072,15075.5,1568.5,1568.5,21,1,0,74.69047619047619,10.404298364896688,10.404298364896688,12269.5,2142.5,1206.5,25,1,0,85.7,9.833326541423856,17.461999266473775,1
Train/normal\67.jpg,5212,43,0,0,0,13406.0,4663.5,1940.0,60,2,0,77.725,14.471132328807995,34.7866626883485,9901.0,2290.0,622.5,53,2,2,43.20754716981132,6.287243712756287,23.12897687102313,13473.5,8784.5,8361.5,21,2,0,418.3095238095238,62.05885627342561,65.19835232122314,10164.5,359.0,299.0,12,1,0,29.916666666666668,2.941610507157263,3.531900241034975,1
Train/normal\105.jpg,4291,44,0,0,0,10259.0,4747.5,4348.5,90,1,0,52.75,42.38717223900965,46.27644019884979,7440.5,2288.5,774.5,42,3,0,54.48809523809524,10.40924669041059,30.757341576506953,10081.0,9437.5,9089.5,35,1,0,269.64285714285717,90.16466620374963,93.61670469199484,7309.5,1555.0,1539.0,12,1,0,129.58333333333334,21.05479170941925,21.273684930569807,1
Train/normal\35.jpg,3486,31,0,0,0,15970.5,884.0,868.0,19,2,0,46.526315789473685,5.435020819636204,5.535205535205535,12271.5,0,0,0,0,0,0,0.0,0.0,15743.0,54.0,30.5,3,0,0,18.0,0.1937368989392111,0.3430095915645049,12056.5,0,0,0,0,0,0,0.0,0.0,1
Train/normal\255.jpeg,1339,24,0,0,0,16807.5,722.0,448.5,28,0,1,25.785714285714285,2.6684515841142344,4.295701323813773,15183.0,1332.0,1029.5,34,1,0,39.1764705882353,6.7806098926430876,8.77296976882039,16303.5,0,0,0,0,0,0,0.0,0.0,14944.0,1367.5,1367.5,12,1,0,113.95833333333333,9.150829764453961,9.150829764453961,1
Train/dry\79.jpg,5853,53,0,0,0,14808.5,4436.0,2627.5,87,3,0,50.98850574712644,17.74318803389945,29.955768646385522,11587.5,1608.0,1073.5,9,2,0,178.66666666666666,9.264293419633225,13.877022653721681,14684.0,5491.5,4462.5,39,2,0,140.80769230769232,30.390220648324707,37.397847997820755,11722.0,2199.5,1977.5,11,1,0,199.95454545454547,16.869988056645624,18.76386282204402,0
Train/normal\46.jpg,570,12,0,0,0,16316.0,6873.0,2426.5,362,0,1,18.986187845303867,14.871904878646728,42.1242951703849,11291.0,4325.5,1739.5,176,2,0,24.576704545454547,15.406075635461871,38.309272872199095,15799.0,1539.0,310.5,99,0,2,15.545454545454545,1.9653142603962275,9.741122855876954,11272.5,2471.5,1360.0,21,2,0,117.69047619047619,12.064759370148593,21.925038811266358,1
Train/oily\1 (1277).jpg,2536,33,0,0,0,3525.5,1314.5,800.0,11,2,0,119.5,22.691816763579634,37.285491419656786,2596.0,507.5,294.0,6,1,0,84.58333333333333,11.325115562403699,19.549306625577813,3473.5,523.5,202.0,8,0,0,65.4375,5.8154599107528435,15.071253778609472,2606.0,167.5,144.5,2,0,0,83.75,5.54489639293937,6.427475057559478,2
Train/normal\153.jpg,2224,30,0,0,0,15261.5,2014.5,600.5,97,0,1,20.7680412371134,3.934737738754382,13.199882056154374,10755.0,1251.0,649.5,39,1,0,32.07692307692308,6.03905160390516,11.631799163179917,15262.0,0,0,0,0,0,0,0.0,0.0,10848.5,397.5,370.0,3,1,0,132.5,3.41060976171821,3.664101027791861,1
Train/normal\62.jpg,962,19,0,0,0,12262.0,2288.0,1950.5,96,1,0,23.833333333333332,15.90686674278258,18.659272549339423,10469.5,1057.0,718.5,57,0,2,18.54385964912281,6.862791919384879,10.09599312288075,11993.5,0,0,0,0,0,0,0.0,0.0,10313.0,0,0,0,0,0,0,0.0,0.0,1
Train/dry\34.jpg,3935,43,0,0,0,13443.5,1473.0,923.5,34,2,0,43.3235294117647,6.869490832000595,10.95696805147469,10533.5,66.5,17.0,9,0,1,7.388888888888889,0.16138985142640147,0.631319124697394,13593.5,0,0,0,0,0,0,0.0,0.0,10771.5,0,0,0,0,0,0,0.0,0.0,0
Train/dry\109.jpg,2787,36,0,0,0,13486.5,4784.5,4177.0,69,2,0,69.34057971014492,30.971712453193934,35.47621695769843,10094.5,1580.5,707.0,35,1,0,45.15714285714286,7.003813958095993,15.65704096290059,13825.5,8481.0,7902.0,37,2,0,229.21621621621622,57.155256591081695,61.34317022892481,9965.0,832.0,643.5,4,2,0,208.0,6.457601605619669,8.349222277972904,0
Train/normal\284.jpg,6202,52,0,0,0,14917.0,2261.0,969.0,61,0,1,37.0655737704918,6.495944224710063,15.157203190990145,11611.0,949.0,236.5,41,0,1,23.146341463414632,2.036861596761691,8.173283954870382,14945.5,1834.5,1406.0,14,1,0,131.03571428571428,9.40751396741494,12.274597704994815,11585.5,510.5,280.0,18,0,2,28.36111111111111,2.4168141210996508,4.406370031504898,1
Train/dry\73.jpg,1741,26,0,0,0,14669.0,1365.0,759.5,20,1,0,68.25,5.177585384143431,9.305337787170224,11790.0,0,0,0,0,0,0,0.0,0.0,14745.0,0,0,0,0,0,0,0.0,0.0,11790.0,0,0,0,0,0,0,0.0,0.0,0
Train/dry\78.jpg,3029,40,0,0,0,9038.0,472.0,168.0,19,0,1,24.842105263157894,1.858818322637752,5.222394335029874,7419.5,3823.0,1973.0,36,3,0,106.19444444444444,26.59208841566143,51.526383179459536,9213.5,138.5,48.0,6,0,2,23.083333333333332,0.5209746567536767,1.5032289575080044,7380.5,4399.0,2852.0,17,3,0,258.7647058823529,38.642368403224715,59.603007926292264,0
Train/normal\219.jpg,2799,34,0,0,0,14856.0,1768.5,990.5,19,1,1,93.07894736842105,6.667339795368875,11.904281098546042,11054.0,998.0,417.5,25,0,0,39.92,3.7769133345395334,9.02840600687534,14892.5,1680.5,1045.0,15,1,0,112.03333333333333,7.016954843041799,11.284203458116501,10952.5,711.5,324.5,15,0,0,47.43333333333333,2.962793882675188,6.4962337365898195,1
Train/normal\103.jpg,525,15,0,0,0,17813.0,0,0,0,0,0,0,0.0,0.0,14535.5,526.0,510.0,36,0,2,14.61111111111111,3.508651233187713,3.618726565993602,17238.0,0,0,0,0,0,0,0.0,0.0,14348.0,0,0,0,0,0,0,0.0,0.0,1
Train/normal\4.jpg,1867,26,0,0,0,13367.5,0,0,0,0,0,0,0.0,0.0,10410.5,0,0,0,0,0,0,0.0,0.0,12893.0,0,0,0,0,0,0,0.0,0.0,10279.0,0,0,0,0,0,0,0.0,0.0,1
Train/oily\1 (150).jpg,2045,26,0,0,0,7359.5,1753.0,487.5,68,0,1,25.779411764705884,6.624091310550989,23.819552958760784,5300.5,1164.0,629.0,19,1,0,61.26315789473684,11.86680501839449,21.960192434675974,7296.5,215.0,152.0,6,0,0,35.833333333333336,2.083190570821627,2.946618241622696,5327.5,646.0,628.0,7,1,0,92.28571428571429,11.787893007977475,12.125762552792116,2
Train/normal\178.jpg,4158,47,0,0,0,13317.5,2302.5,2223.0,27,0,0,85.27777777777777,16.692322132532382,17.28928102121269,14160.0,3400.5,1169.0,131,2,1,25.958015267175572,8.255649717514125,24.014830508474578,12940.0,3427.5,3417.0,26,1,0,131.82692307692307,26.4064914992272,26.487635239567233,14117.0,5065.0,4591.5,25,2,0,202.6,32.524615711553444,35.87872777502302,1
Train/normal\208.jpg,5675,48,0,0,0,11803.0,2208.0,1550.0,17,2,0,129.88235294117646,13.132254511564856,18.707108362280774,9126.0,1989.5,1419.5,30,1,0,66.31666666666666,15.554459785229016,21.800350646504494,12050.5,2082.0,2082.0,14,0,0,148.71428571428572,17.27729139869715,17.27729139869715,9343.5,2514.0,2322.0,2,1,0,1257.0,24.85150104350618,26.906405522555787,1
Train/normal\51.jpg,5502,48,0,0,0,14523.5,582.0,243.5,22,2,0,26.454545454545453,1.676593107721968,4.007298516197886,10811.0,255.0,142.0,10,1,0,25.5,1.3134770141522523,2.3587087225973544,14507.5,0,0,0,0,0,0,0.0,0.0,10820.0,0,0,0,0,0,0,0.0,0.0,1
Train/dry\100.jpg,4871,45,0,0,0,12263.5,96.5,96.5,3,0,0,32.166666666666664,0.7868879194357239,0.7868879194357239,9457.5,0,0,0,0,0,0,0.0,0.0,12240.0,0,0,0,0,0,0,0.0,0.0,9347.0,0,0,0,0,0,0,0.0,0.0,0
Train/dry\99.jpg,2179,28,0,0,0,12677.0,3663.5,1964.5,124,2,0,29.544354838709676,15.496568588782836,28.898793089847757,10469.5,3873.0,1815.5,158,1,2,24.5126582278481,17.340847222885525,36.99317063852142,12527.5,3480.5,1954.5,117,1,0,29.747863247863247,15.60167631211335,27.78287766912792,10686.5,1832.5,649.5,97,1,1,18.891752577319586,6.077761661909886,17.14780330323305,0
Train/oily\27.jpg,2871,37,0,0,0,16188.0,6577.5,1103.5,323,0,1,20.36377708978328,6.816777860143317,40.63194959229058,12105.5,3065.5,379.0,179,0,2,17.125698324022345,3.13080831027219,25.32320019825699,15696.5,2614.0,369.5,131,0,1,19.954198473282442,2.354027968018348,16.653394068741438,12056.5,1352.5,93.5,86,0,3,15.726744186046512,0.7755152822129142,11.218015178534401,2
Train/normal\173.jpg,1247,23,0,0,0,18013.0,3704.0,2099.0,167,3,1,22.179640718562876,11.652695275634265,20.562926775106867,13041.5,1224.0,654.5,60,1,1,20.4,5.018594486830503,9.385423455890809,18132.0,716.5,446.0,15,2,0,47.766666666666666,2.4597396867416723,3.9515773218619015,13001.5,572.5,442.0,16,1,1,35.78125,3.3996077375687417,4.403338076375802,1
Train/oily\17.jpg,634,14,0,0,0,18141.0,1051.5,568.5,26,2,0,40.44230769230769,3.1337853481064992,5.796262609558458,14370.5,2618.0,1016.0,113,1,1,23.168141592920353,7.070039316655649,18.217876900594966,17955.0,338.0,275.5,8,0,0,42.25,1.5343915343915344,1.8824839877471455,14334.5,1121.0,505.5,58,1,2,19.32758620689655,3.5264571488367222,7.820293697024661,2
Train/normal\161.jpg,1064,21,0,0,0,14820.5,0,0,0,0,0,0,0.0,0.0,11702.5,0,0,0,0,0,0,0.0,0.0,14778.0,0,0,0,0,0,0,0.0,0.0,11829.5,0,0,0,0,0,0,0.0,0.0,1
Train/dry\114.jpg,4757,43,0,0,0,14594.0,7003.5,5679.5,242,2,0,28.9400826446281,38.91667808688502,47.98889954775935,10141.0,3409.0,1484.5,86,4,0,39.63953488372093,14.638595799230844,33.61601419978306,14352.5,8885.0,8613.5,55,1,0,161.54545454545453,60.013934854554954,61.905591360390176,10198.5,3008.0,1584.5,18,2,0,167.11111111111111,15.536598519390107,29.49453350982988,0
